Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-agql,randomiser-a5sl,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: env_image,Spreadsheet: image_set,Spreadsheet: noisiness,Spreadsheet: oddity,Spreadsheet: quadrant,Spreadsheet: blockType,Store: ToFind
43,1784018497965,14/07/2026 08:41:37,1784018497965,1,14/07/2026 09:41:37,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,14,trial,image rating,aixaxv,1,continue,,,6306.199999988079,6299.5,6306.199999988079,6306.199999988079,6299.5,6306.199999988079,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-08-oddity-noise.png,08,1 - High,1 - Present,4,trial,
44,1784018497970,14/07/2026 08:41:37,1784018497970,1,14/07/2026 09:41:37,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,14,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,4549.799999999988,6299.5,6310.699999988079,4549.799999999988,6299.5,6310.699999988079,1,1760.8999999880907,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-08-oddity-noise.png,08,1 - High,1 - Present,4,trial,
45,1784018497970,14/07/2026 08:41:37,1784018497970,1,14/07/2026 09:41:37,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,14,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,5633,6299.5,6311.4000000059605,5633,6299.5,6311.4000000059605,1,678.4000000059605,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-08-oddity-noise.png,08,1 - High,1 - Present,4,trial,
46,1784018503784,14/07/2026 08:41:43,1784018503784,1,14/07/2026 09:41:43,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,15,trial,image rating,aixaxv,1,continue,,,5825.0999999940395,5816.700000000012,5825.0999999940395,5825.0999999940395,5816.700000000012,5825.0999999940395,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-14-normal-low-n.png,14,0 - Low,0 - None,1,trial,
47,1784018503784,14/07/2026 08:41:43,1784018503784,1,14/07/2026 09:41:43,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,15,trial,image rating,aixaxv,1,response,1 - Completely Expected,,4416.700000000012,5816.700000000012,5825.5999999940395,4416.700000000012,5816.700000000012,5825.5999999940395,1,1408.899999994028,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-14-normal-low-n.png,14,0 - Low,0 - None,1,trial,
48,1784018503784,14/07/2026 08:41:43,1784018503784,1,14/07/2026 09:41:43,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,15,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,5133.200000000012,5816.700000000012,5825.799999982119,5133.200000000012,5816.700000000012,5825.799999982119,1,692.599999982107,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-14-normal-low-n.png,14,0 - Low,0 - None,1,trial,
49,1784018508294,14/07/2026 08:41:48,1784018508294,1,14/07/2026 09:41:48,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,16,trial,image rating,aixaxv,1,continue,,,4518.799999999988,4516.799999999988,4518.799999999988,4518.799999999988,4516.799999999988,4518.799999999988,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-01-oddity-low-n.png,01,0 - Low,1 - Present,3,trial,
50,1784018508298,14/07/2026 08:41:48,1784018508298,1,14/07/2026 09:41:48,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,16,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,2700.5,4516.799999999988,4522.799999999988,2700.5,4516.799999999988,4522.799999999988,1,1822.2999999999884,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-01-oddity-low-n.png,01,0 - Low,1 - Present,3,trial,
51,1784018508299,14/07/2026 08:41:48,1784018508299,1,14/07/2026 09:41:48,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,16,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,3449.899999999994,4516.799999999988,4523.499999988067,3449.899999999994,4516.799999999988,4523.499999988067,1,1073.5999999880733,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-01-oddity-low-n.png,01,0 - Low,1 - Present,3,trial,
52,1784018512176,14/07/2026 08:41:52,1784018512176,1,14/07/2026 09:41:52,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,17,trial,image rating,aixaxv,1,continue,,,3883.699999988079,3882.7999999999884,3883.699999988079,3883.699999988079,3882.7999999999884,3883.699999988079,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-06-oddity-noise.png,06,1 - High,1 - Present,4,trial,
53,1784018512176,14/07/2026 08:41:52,1784018512176,1,14/07/2026 09:41:52,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,17,trial,image rating,aixaxv,1,response,5 - Very Unexpected,,2266,3882.7999999999884,3884.0999999940395,2266,3882.7999999999884,3884.0999999940395,1,1618.0999999940395,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-06-oddity-noise.png,06,1 - High,1 - Present,4,trial,
54,1784018512176,14/07/2026 08:41:52,1784018512176,1,14/07/2026 09:41:52,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,17,trial,image rating,aixaxv,1,response,4 - Certainly Not,,2966,3882.7999999999884,3884.2999999821186,2966,3882.7999999999884,3884.2999999821186,1,918.2999999821186,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-06-oddity-noise.png,06,1 - High,1 - Present,4,trial,
55,1784018516157,14/07/2026 08:41:56,1784018516157,1,14/07/2026 09:41:56,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,18,trial,image rating,aixaxv,1,continue,,,3981.8999999880907,3966.2000000000116,3981.8999999880907,3981.8999999880907,3966.2000000000116,3981.8999999880907,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-07-oddity-low-n.png,07,0 - Low,1 - Present,3,trial,
56,1784018516157,14/07/2026 08:41:56,1784018516157,1,14/07/2026 09:41:56,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,18,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,2116.2000000000116,3966.2000000000116,3982.4999999821302,2116.2000000000116,3966.2000000000116,3982.4999999821302,1,1866.2999999821186,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-07-oddity-low-n.png,07,0 - Low,1 - Present,3,trial,
57,1784018516158,14/07/2026 08:41:56,1784018516158,1,14/07/2026 09:41:56,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,18,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2950.100000000006,3966.2000000000116,3982.7000000000116,2950.100000000006,3966.2000000000116,3982.7000000000116,1,1032.6000000000058,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-07-oddity-low-n.png,07,0 - Low,1 - Present,3,trial,
58,1784018520808,14/07/2026 08:42:00,1784018520808,1,14/07/2026 09:42:00,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,19,trial,image rating,aixaxv,1,continue,,,4666.199999988079,4650,4666.199999988079,4666.199999988079,4650,4666.199999988079,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-02-normal-low-n.png,02,0 - Low,0 - None,1,trial,
59,1784018520814,14/07/2026 08:42:00,1784018520814,1,14/07/2026 09:42:00,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,19,trial,image rating,aixaxv,1,response,1 - Completely Expected,,2566.899999999994,4650,4666.700000000012,2566.899999999994,4650,4666.700000000012,1,2099.8000000000175,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-02-normal-low-n.png,02,0 - Low,0 - None,1,trial,
60,1784018520814,14/07/2026 08:42:00,1784018520814,1,14/07/2026 09:42:00,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,19,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,3650,4650,4666.700000000012,3650,4650,4666.700000000012,1,1016.7000000000116,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-02-normal-low-n.png,02,0 - Low,0 - None,1,trial,
61,1784018531739,14/07/2026 08:42:11,1784018531739,1,14/07/2026 09:42:11,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,20,trial,image rating,aixaxv,1,continue,,,10948,10932.899999999994,10948,10948,10932.899999999994,10948,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-03-normal-low-n.png,03,0 - Low,0 - None,1,trial,
62,1784018531742,14/07/2026 08:42:11,1784018531742,1,14/07/2026 09:42:11,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,20,trial,image rating,aixaxv,1,response,1 - Completely Expected,,9116,10932.899999999994,10949.799999999988,9116,10932.899999999994,10949.799999999988,1,1833.7999999999884,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-03-normal-low-n.png,03,0 - Low,0 - None,1,trial,
63,1784018531742,14/07/2026 08:42:11,1784018531742,1,14/07/2026 09:42:11,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,20,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,9866.299999999988,10932.899999999994,10949.799999999988,9866.299999999988,10932.899999999994,10949.799999999988,1,1083.5,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-03-normal-low-n.png,03,0 - Low,0 - None,1,trial,
64,1784018535333,14/07/2026 08:42:15,1784018535333,1,14/07/2026 09:42:15,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,21,trial,image rating,aixaxv,1,continue,,,3608.799999988085,3600.2000000000116,3608.799999988085,3608.799999988085,3600.2000000000116,3608.799999988085,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-09-oddity-low-n.png,09,0 - Low,1 - Present,3,trial,
65,1784018535333,14/07/2026 08:42:15,1784018535333,1,14/07/2026 09:42:15,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,21,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,1866.6000000000058,3600.2000000000116,3609.100000000006,1866.6000000000058,3600.2000000000116,3609.100000000006,1,1742.5,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-09-oddity-low-n.png,09,0 - Low,1 - Present,3,trial,
66,1784018535333,14/07/2026 08:42:15,1784018535333,1,14/07/2026 09:42:15,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,21,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,2583.100000000006,3600.2000000000116,3609.299999988085,2583.100000000006,3600.2000000000116,3609.299999988085,1,1026.199999988079,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-09-oddity-low-n.png,09,0 - Low,1 - Present,3,trial,
67,1784018542618,14/07/2026 08:42:22,1784018542618,1,14/07/2026 09:42:22,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,22,trial,image rating,aixaxv,1,continue,,,7293.699999982113,7282.399999999994,7293.699999982113,7293.699999982113,7282.399999999994,7293.699999982113,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-15-normal-low-n.png,15,0 - Low,0 - None,1,trial,
68,1784018542622,14/07/2026 08:42:22,1784018542622,1,14/07/2026 09:42:22,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,22,trial,image rating,aixaxv,1,response,1 - Completely Expected,,3316.100000000006,7282.399999999994,7297.899999999994,3316.100000000006,7282.399999999994,7297.899999999994,1,3981.7999999999884,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-15-normal-low-n.png,15,0 - Low,0 - None,1,trial,
69,1784018542623,14/07/2026 08:42:22,1784018542623,1,14/07/2026 09:42:22,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,22,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,6315.799999999988,7282.399999999994,7298.300000005955,6315.799999999988,7282.399999999994,7298.300000005955,1,982.5000000059663,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-15-normal-low-n.png,15,0 - Low,0 - None,1,trial,
70,1784018547020,14/07/2026 08:42:27,1784018547020,1,14/07/2026 09:42:27,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,23,trial,image rating,aixaxv,1,continue,,,4413.5,4399.899999999994,4413.5,4413.5,4399.899999999994,4413.5,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-16-oddity-low-n.png,16,0 - Low,1 - Present,3,trial,
71,1784018547021,14/07/2026 08:42:27,1784018547021,1,14/07/2026 09:42:27,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,23,trial,image rating,aixaxv,1,response,4 - Somewhat Unexpected,,2416.399999999994,4399.899999999994,4414.199999988079,2416.399999999994,4399.899999999994,4414.199999988079,1,1997.799999988085,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-16-oddity-low-n.png,16,0 - Low,1 - Present,3,trial,
72,1784018547021,14/07/2026 08:42:27,1784018547021,1,14/07/2026 09:42:27,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,23,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,3533.399999999994,4399.899999999994,4414.4000000059605,3533.399999999994,4399.899999999994,4414.4000000059605,1,881.0000000059663,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-16-oddity-low-n.png,16,0 - Low,1 - Present,3,trial,
73,1784018551533,14/07/2026 08:42:31,1784018551533,1,14/07/2026 09:42:31,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,24,trial,image rating,aixaxv,1,continue,,,4526.500000005966,4516.200000000012,4526.500000005966,4526.500000005966,4516.200000000012,4526.500000005966,1,0,0,,Click To Continue,Continue Button,6,object-155,trial,img-05-normal-noise.png,05,1 - High,0 - None,2,trial,
74,1784018551533,14/07/2026 08:42:31,1784018551533,1,14/07/2026 09:42:31,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,24,trial,image rating,aixaxv,1,response,1 - Completely Expected,,2516.399999999994,4516.200000000012,4527.000000005966,2516.399999999994,4516.200000000012,4527.000000005966,1,2010.600000005972,0,expectedness,Rating Scale,Expectedness,3,object-153,trial,img-05-normal-noise.png,05,1 - High,0 - None,2,trial,
75,1784018551534,14/07/2026 08:42:31,1784018551534,1,14/07/2026 09:42:31,274266,20,task-8m3r,,57185728,BLINDED,16347557,,complete,,6a55ed82ef3f49f9362e82fb,computer,Desktop or Laptop,Windows 10,Chrome 150.0.0.0,1536x864,1396x663,,,0,Visual Oddity (Silvino),17,CDBEA,Contingent,trial_structure,trial_structure,24,trial,image rating,aixaxv,1,response,1 - Absolutely Yes,,3416.5,4516.200000000012,4527.299999988085,3416.5,4516.200000000012,4527.299999988085,1,1110.799999988085,0,comfortable,Rating Scale,Comfort,5,object-158,trial,img-05-normal-noise.png,05,1 - High,0 - None,2,trial,
